iid,gender,wave,pid,match,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,dec,attr,sinc,intel,fun,amb,shar,like
23,0,2,49,0,10,20,40,10,10,10,,,,,,,40,5,20,20,5,10,1,7,7,6,7,6,7,8
23,0,2,50,0,10,20,40,10,10,10,,,,,,,40,5,20,20,5,10,1,6,6,7,8,8,7,7
23,0,2,51,0,10,20,40,10,10,10,,,,,,,40,5,20,20,5,10,0,7,6,5,4,4,4,6
23,0,2,52,0,10,20,40,10,10,10,,,,,,,40,5,20,20,5,10,0,6,6,5,7,5,6,6
23,0,2,53,0,10,20,40,10,10,10,,,,,,,40,5,20,20,5,10,0,,,,,,,
23,0,2,54,0,10,20,40,10,10,10,,,,,,,40,5,20,20,5,10,0,6,7,6,6,5,5,6
23,0,2,55,0,10,20,40,10,10,10,,,,,,,40,5,20,20,5,10,0,6,8,7,6,7,5,6
24,0,2,40,0,10,20,20,15,20,15,,,,,,,35,10,15,20,10,10,0,5,6,7,7,7,,6
24,0,2,41,0,10,20,20,15,20,15,,,,,,,35,10,15,20,10,10,0,7,8,,,8,,8
24,0,2,42,0,10,20,20,15,20,15,,,,,,,35,10,15,20,10,10,0,6,8,,7,,,7
24,0,2,43,0,10,20,20,15,20,15,,,,,,,35,10,15,20,10,10,0,7,8,8,8,,,7
24,0,2,44,0,10,20,20,15,20,15,,,,,,,35,10,15,20,10,10,0,5,8,8,,8,6,7
24,0,2,45,0,10,20,20,15,20,15,,,,,,,35,10,15,20,10,10,0,7,7,8,,8,,8
24,0,2,46,0,10,20,20,15,20,15,,,,,,,35,10,15,20,10,10,1,9,8,7,8,,8,8
24,0,2,47,0,10,20,20,15,20,15,,,,,,,35,10,15,20,10,10,0,5,7,7,7,7,7,7
24,0,2,48,0,10,20,20,15,20,15,,,,,,,35,10,15,20,10,10,0,7,7,7,8,7,,7
24,0,2,49,0,10,20,20,15,20,15,,,,,,,35,10,15,20,10,10,0,6,,,8,,6,6
24,0,2,50,0,10,20,20,15,20,15,,,,,,,35,10,15,20,10,10,0,6,8,,8,,,7
24,0,2,51,0,10,20,20,15,20,15,,,,,,,35,10,15,20,10,10,0,6,6,8,7,8,,7
24,0,2,52,0,10,20,20,15,20,15,,,,,,,35,10,15,20,10,10,0,4,,,6,8,7,7
24,0,2,53,0,10,20,20,15,20,15,,,,,,,35,10,15,20,10,10,1,8,,,7,8,8,8
24,0,2,54,0,10,20,20,15,20,15,,,,,,,35,10,15,20,10,10,0,6,8,,8,8,8,7
24,0,2,55,0,10,20,20,15,20,15,,,,,,,35,10,15,20,10,10,0,8,7,7,,,2,6
25,0,2,40,0,20,20,15,15,15,15,,,,,,,30,15,10,20,10,15,0,7,8,9,6,8,5,6
25,0,2,41,0,20,20,15,15,15,15,,,,,,,30,15,10,20,10,15,0,5,8,8,6,8,5,7
25,0,2,42,0,20,20,15,15,15,15,,,,,,,30,15,10,20,10,15,0,6,7,8,7,9,7,7
25,0,2,43,0,20,20,15,15,15,15,,,,,,,30,15,10,20,10,15,0,4,5,10,4,10,4,4
25,0,2,44,0,20,20,15,15,15,15,,,,,,,30,15,10,20,10,15,0,6,7,9,7,9,3,5
25,0,2,45,0,20,20,15,15,15,15,,,,,,,30,15,10,20,10,15,0,6,8,7,5,8,7,7
25,0,2,46,0,20,20,15,15,15,15,,,,,,,30,15,10,20,10,15,0,7,8,8,6,10,6,8
25,0,2,47,0,20,20,15,15,15,15,,,,,,,30,15,10,20,10,15,0,3,8,9,8,10,5,8
25,0,2,48,0,20,20,15,15,15,15,,,,,,,30,15,10,20,10,15,0,7,8,8,8,6,6,7
25,0,2,49,0,20,20,15,15,15,15,,,,,,,30,15,10,20,10,15,0,8,8,9,8,9,8,9
25,0,2,50,0,20,20,15,15,15,15,,,,,,,30,15,10,20,10,15,0,9,8,9,8,10,7,8
25,0,2,51,0,20,20,15,15,15,15,,,,,,,30,15,10,20,10,15,0,6,5,8,7,10,8,6
25,0,2,52,0,20,20,15,15,15,15,,,,,,,30,15,10,20,10,15,0,5,4,7,5,9,7,5
25,0,2,53,0,20,20,15,15,15,15,,,,,,,30,15,10,20,10,15,0,7,8,9,7,8,5,7
25,0,2,54,0,20,20,15,15,15,15,,,,,,,30,15,10,20,10,15,0,5,8,8,6,9,6,6
25,0,2,55,0,20,20,15,15,15,15,,,,,,,30,15,10,20,10,15,0,7,7,7,8,8,6,7
26,0,2,40,0,20,20,20,15,15,10,,,,,,,25,10,10,25,20,10,0,2,5,5,3,5,2,2
26,0,2,41,0,20,20,20,15,15,10,,,,,,,25,10,10,25,20,10,0,2,5,5,3,5,2,2
26,0,2,42,0,20,20,20,15,15,10,,,,,,,25,10,10,25,20,10,0,2,5,5,3,7,3,3
26,0,2,43,0,20,20,20,15,15,10,,,,,,,25,10,10,25,20,10,0,2,6,7,1,7,2,2
26,0,2,44,0,20,20,20,15,15,10,,,,,,,25,10,10,25,20,10,0,3,8,7,6,6,4,5
26,0,2,45,0,20,20,20,15,15,10,,,,,,,25,10,10,25,20,10,0,4,7,6,1,4,3,2
26,0,2,46,0,20,20,20,15,15,10,,,,,,,25,10,10,25,20,10,0,7,4,5,6,5,4,6
26,0,2,47,0,20,20,20,15,15,10,,,,,,,25,10,10,25,20,10,0,3,7,6,4,6,2,2
26,0,2,48,0,20,20,20,15,15,10,,,,,,,25,10,10,25,20,10,0,6,5,5,7,6,3,4
26,0,2,49,0,20,20,20,15,15,10,,,,,,,25,10,10,25,20,10,0,5,8,8,7,7,6,5
26,0,2,50,0,20,20,20,15,15,10,,,,,,,25,10,10,25,20,10,0,7,6,6,7,6,6,8
26,0,2,51,0,20,20,20,15,15,10,,,,,,,25,10,10,25,20,10,0,6,7,6,5,6,6,6
26,0,2,52,0,20,20,20,15,15,10,,,,,,,25,10,10,25,20,10,0,2,7,6,4,4,4,5
26,0,2,53,0,20,20,20,15,15,10,,,,,,,25,10,10,25,20,10,0,6,8,8,6,7,5,6
26,0,2,54,0,20,20,20,15,15,10,,,,,,,25,10,10,25,20,10,0,2,8,7,2,7,2,3
26,0,2,55,0,20,20,20,15,15,10,,,,,,,25,10,10,25,20,10,0,6,6,6,6,6,4,6
27,0,2,40,0,17,10,18,20,25,10,,,,,,,30,5,15,20,10,20,0,2,6,6,6,6,,3
27,0,2,41,0,17,10,18,20,25,10,,,,,,,30,5,15,20,10,20,0,1,6,4,2,1,,2
27,0,2,42,0,17,10,18,20,25,10,,,,,,,30,5,15,20,10,20,0,1,4,6,2,6,1,2
27,0,2,43,0,17,10,18,20,25,10,,,,,,,30,5,15,20,10,20,0,1,6,7,6,4,3,2
27,0,2,44,0,17,10,18,20,25,10,,,,,,,30,5,15,20,10,20,0,1,3,4,2,2,1,1
27,0,2,45,0,17,10,18,20,25,10,,,,,,,30,5,15,20,10,20,0,3,6,6,4,5,1,1
27,0,2,46,1,17,10,18,20,25,10,,,,,,,30,5,15,20,10,20,1,8,7,6,6,4,4,6
27,0,2,47,0,17,10,18,20,25,10,,,,,,,30,5,15,20,10,20,0,1,4,5,4,4,4,3
27,0,2,48,0,17,10,18,20,25,10,,,,,,,30,5,15,20,10,20,0,4,6,4,5,6,7,3
27,0,2,49,0,17,10,18,20,25,10,,,,,,,30,5,15,20,10,20,0,4,5,4,5,6,,2
27,0,2,50,1,17,10,18,20,25,10,,,,,,,30,5,15,20,10,20,1,6,5,6,7,8,4,4
27,0,2,51,0,17,10,18,20,25,10,,,,,,,30,5,15,20,10,20,0,1,2,6,1,6,2,2
27,0,2,52,0,17,10,18,20,25,10,,,,,,,30,5,15,20,10,20,0,1,3,7,1,4,2,1
27,0,2,53,0,17,10,18,20,25,10,,,,,,,30,5,15,20,10,20,0,6,4,8,3,8,2,3
27,0,2,54,0,17,10,18,20,25,10,,,,,,,30,5,15,20,10,20,0,2,4,7,3,6,2,1
27,0,2,55,0,17,10,18,20,25,10,,,,,,,30,5,15,20,10,20,0,5,6,6,4,3,4,4
29,0,2,40,0,20,22,18,15,15,10,,,,,,,35,15,10,20,15,5,0,4,9,4,4,5,,5
29,0,2,41,0,20,22,18,15,15,10,,,,,,,35,15,10,20,15,5,0,4,8,6,3,6,,4
29,0,2,42,0,20,22,18,15,15,10,,,,,,,35,15,10,20,15,5,0,6,8,7,5,5,,6
29,0,2,43,0,20,22,18,15,15,10,,,,,,,35,15,10,20,15,5,0,5,7,5,3,5,,5
29,0,2,44,1,20,22,18,15,15,10,,,,,,,35,15,10,20,15,5,1,8,6,7,3,7,2,6
29,0,2,45,1,20,22,18,15,15,10,,,,,,,35,15,10,20,15,5,1,6,8,7,4,7,2,6
29,0,2,46,0,20,22,18,15,15,10,,,,,,,35,15,10,20,15,5,1,8,6,6,5,,,7
29,0,2,47,0,20,22,18,15,15,10,,,,,,,35,15,10,20,15,5,0,5,6,6,7,6,,6
29,0,2,48,0,20,22,18,15,15,10,,,,,,,35,15,10,20,15,5,1,8,7,8,8,8,6,8
29,0,2,49,0,20,22,18,15,15,10,,,,,,,35,15,10,20,15,5,0,7,5,6,8,6,4,5
29,0,2,50,0,20,22,18,15,15,10,,,,,,,35,15,10,20,15,5,1,7,7,7,7,7,,7
29,0,2,51,0,20,22,18,15,15,10,,,,,,,35,15,10,20,15,5,1,6,7,7,4,6,6,6
29,0,2,52,0,20,22,18,15,15,10,,,,,,,35,15,10,20,15,5,1,6,8,8,5,7,5,8
29,0,2,53,0,20,22,18,15,15,10,,,,,,,35,15,10,20,15,5,1,9,8,8,5,7,,8
29,0,2,54,0,20,22,18,15,15,10,,,,,,,35,15,10,20,15,5,0,6,7,6,4,6,5,6
29,0,2,55,0,20,22,18,15,15,10,,,,,,,35,15,10,20,15,5,1,6,8,7,6,5,3,6
30,0,2,40,0,10,20,20,20,20,10,,,,,,,35,5,15,20,10,15,0,3,6,6,5,6,5,6
30,0,2,41,0,10,20,20,20,20,10,,,,,,,35,5,15,20,10,15,0,8,9,8,5,9,5,8
30,0,2,42,0,10,20,20,20,20,10,,,,,,,35,5,15,20,10,15,0,6,7,8,7,8,7,8
30,0,2,43,0,10,20,20,20,20,10,,,,,,,35,5,15,20,10,15,0,4,6,6,5,7,6,6
30,0,2,44,0,10,20,20,20,20,10,,,,,,,35,5,15,20,10,15,0,6,9,7,5,6,3,7
30,0,2,45,0,10,20,20,20,20,10,,,,,,,35,5,15,20,10,15,0,4,5,5,2,6,5,4
30,0,2,46,0,10,20,20,20,20,10,,,,,,,35,5,15,20,10,15,0,8,7,7,7,5,5,7
30,0,2,47,0,10,20,20,20,20,10,,,,,,,35,5,15,20,10,15,0,5,5,5,7,7,6,8
30,0,2,48,0,10,20,20,20,20,10,,,,,,,35,5,15,20,10,15,0,7,7,5,7,5,7,8
30,0,2,49,1,10,20,20,20,20,10,,,,,,,35,5,15,20,10,15,1,8,7,7,7,7,7,9
30,0,2,50,0,10,20,20,20,20,10,,,,,,,35,5,15,20,10,15,1,7,7,8,8,7,7,8
30,0,2,51,0,10,20,20,20,20,10,,,,,,,35,5,15,20,10,15,0,5,5,5,2,4,3,4
30,0,2,52,0,10,20,20,20,20,10,,,,,,,35,5,15,20,10,15,0,3,7,8,6,7,5,7
30,0,2,53,0,10,20,20,20,20,10,,,,,,,35,5,15,20,10,15,1,7,7,8,7,9,7,9
30,0,2,54,0,10,20,20,20,20,10,,,,,,,35,5,15,20,10,15,0,3,5,8,4,7,6,6
30,0,2,55,1,10,20,20,20,20,10,,,,,,,35,5,15,20,10,15,1,7,7,8,8,7,8,8
31,0,2,40,0,35,10,20,20,10,5,,,,,,,40,10,10,25,5,10,0,4,6,6,6,6,4,5
31,0,2,41,0,35,10,20,20,10,5,,,,,,,40,10,10,25,5,10,0,3,6,6,3,6,2,
31,0,2,42,0,35,10,20,20,10,5,,,,,,,40,10,10,25,5,10,0,4,5,6,5,6,4,5
31,0,2,43,0,35,10,20,20,10,5,,,,,,,40,10,10,25,5,10,0,4,5,6,5,5,5,5
31,0,2,44,0,35,10,20,20,10,5,,,,,,,40,10,10,25,5,10,0,4,6,7,5,8,5,5
31,0,2,45,0,35,10,20,20,10,5,,,,,,,40,10,10,25,5,10,0,4,5,7,3,6,4,5
31,0,2,46,0,35,10,20,20,10,5,,,,,,,40,10,10,25,5,10,0,9,6,7,7,6,5,7
31,0,2,47,0,35,10,20,20,10,5,,,,,,,40,10,10,25,5,10,0,2,3,4,2,6,2,4
31,0,2,48,1,35,10,20,20,10,5,,,,,,,40,10,10,25,5,10,1,8,9,8,8,8,8,8
31,0,2,49,1,35,10,20,20,10,5,,,,,,,40,10,10,25,5,10,1,7,8,8,6,7,5,7
31,0,2,50,1,35,10,20,20,10,5,,,,,,,40,10,10,25,5,10,1,9,7,8,9,8,8,9
31,0,2,51,0,35,10,20,20,10,5,,,,,,,40,10,10,25,5,10,0,4,6,5,5,5,5,5
31,0,2,52,0,35,10,20,20,10,5,,,,,,,40,10,10,25,5,10,0,3,8,8,5,5,5,6
31,0,2,53,0,35,10,20,20,10,5,,,,,,,40,10,10,25,5,10,0,7,7,7,6,6,6,6.5
31,0,2,54,0,35,10,20,20,10,5,,,,,,,40,10,10,25,5,10,0,4,5,6,4,5,5,5
31,0,2,55,1,35,10,20,20,10,5,,,,,,,40,10,10,25,5,10,1,9,8,7,10,9,8,8.5
32,0,2,40,0,50,0,50,0,0,0,,,,,,,95,0,0,5,0,0,0,4,8,7,9,,6,5
32,0,2,41,0,50,0,50,0,0,0,,,,,,,95,0,0,5,0,0,0,7,8,9,,9,7,7
32,0,2,42,0,50,0,50,0,0,0,,,,,,,95,0,0,5,0,0,0,5,6,6,7,8,,6
32,0,2,43,0,50,0,50,0,0,0,,,,,,,95,0,0,5,0,0,0,5,7,7,6,9,5,5
32,0,2,44,0,50,0,50,0,0,0,,,,,,,95,0,0,5,0,0,0,5,7,9,5,4,6,6
32,0,2,45,0,50,0,50,0,0,0,,,,,,,95,0,0,5,0,0,0,8,8,9,5,9,6,8
32,0,2,46,0,50,0,50,0,0,0,,,,,,,95,0,0,5,0,0,0,8,9,8,,8,7,8
32,0,2,47,0,50,0,50,0,0,0,,,,,,,95,0,0,5,0,0,0,7,9,8,7,8,8,6
32,0,2,48,0,50,0,50,0,0,0,,,,,,,95,0,0,5,0,0,0,7,8,7,9,6,4,7
32,0,2,49,0,50,0,50,0,0,0,,,,,,,95,0,0,5,0,0,0,6,8,9,9,6,6,7
32,0,2,50,0,50,0,50,0,0,0,,,,,,,95,0,0,5,0,0,0,7,8,8,9,8,4,6
32,0,2,51,0,50,0,50,0,0,0,,,,,,,95,0,0,5,0,0,0,5,6,7,6,7,5,5
32,0,2,52,0,50,0,50,0,0,0,,,,,,,95,0,0,5,0,0,0,4,7,6,6,9,4,5
32,0,2,53,0,50,0,50,0,0,0,,,,,,,95,0,0,5,0,0,0,7,6,9,8,9,9,7
32,0,2,54,0,50,0,50,0,0,0,,,,,,,95,0,0,5,0,0,0,7,6,9,8,9,9,7
32,0,2,55,0,50,0,50,0,0,0,,,,,,,95,0,0,5,0,0,0,8,8,7,9,7,5,7
33,0,2,40,0,30,20,30,10,0,10,,,,,,,95,1,1,1,1,1,1,6,8,7,10,7,4,8
33,0,2,41,0,30,20,30,10,0,10,,,,,,,95,1,1,1,1,1,0,2,6,7,4,6,2,5
33,0,2,42,0,30,20,30,10,0,10,,,,,,,95,1,1,1,1,1,0,6,8,6,6,6,5,5
33,0,2,43,0,30,20,30,10,0,10,,,,,,,95,1,1,1,1,1,1,5,7,7,5,7,5,6
33,0,2,44,0,30,20,30,10,0,10,,,,,,,95,1,1,1,1,1,0,5,6,6,2,5,7,4
33,0,2,45,0,30,20,30,10,0,10,,,,,,,95,1,1,1,1,1,0,6,6,7,3,7,3,5
33,0,2,46,0,30,20,30,10,0,10,,,,,,,95,1,1,1,1,1,0,8,7,9,5,6,4,6
33,0,2,47,0,30,20,30,10,0,10,,,,,,,95,1,1,1,1,1,0,4,5,6,7,7,4,6
33,0,2,48,0,30,20,30,10,0,10,,,,,,,95,1,1,1,1,1,1,8,7,6,6,7,8,7
33,0,2,49,0,30,20,30,10,0,10,,,,,,,95,1,1,1,1,1,0,6,7,8,5,7,5,7
33,0,2,50,0,30,20,30,10,0,10,,,,,,,95,1,1,1,1,1,1,7,9,7,7,10,5,7
33,0,2,51,0,30,20,30,10,0,10,,,,,,,95,1,1,1,1,1,0,7,5,9,1,9,2,3
33,0,2,52,0,30,20,30,10,0,10,,,,,,,95,1,1,1,1,1,1,9,9,8,9,7,9,8
33,0,2,53,0,30,20,30,10,0,10,,,,,,,95,1,1,1,1,1,0,8,7,5,6,7,4,6
33,0,2,54,0,30,20,30,10,0,10,,,,,,,95,1,1,1,1,1,0,5,6,5,5,6,8,5
33,0,2,55,0,30,20,30,10,0,10,,,,,,,95,1,1,1,1,1,0,7,7,6,6,6,4,5
34,0,2,40,0,30,5,30,15,15,5,,,,,,,20,20,25,20,5,10,0,4,4,5,4,4,,5
34,0,2,41,0,30,5,30,15,15,5,,,,,,,20,20,25,20,5,10,0,3,4,7,4,4,,5
34,0,2,42,0,30,5,30,15,15,5,,,,,,,20,20,25,20,5,10,0,5,4,5,6,7,6,5
34,0,2,43,0,30,5,30,15,15,5,,,,,,,20,20,25,20,5,10,0,4,4,6,4,6,,5
34,0,2,44,0,30,5,30,15,15,5,,,,,,,20,20,25,20,5,10,0,4,6,5,4,5,3,5
34,0,2,45,0,30,5,30,15,15,5,,,,,,,20,20,25,20,5,10,0,4,5,6,5,6,5,5
34,0,2,46,1,30,5,30,15,15,5,,,,,,,20,20,25,20,5,10,1,9,8,9,7,8,,8
34,0,2,47,0,30,5,30,15,15,5,,,,,,,20,20,25,20,5,10,0,3,3,5,3,5,3,5
34,0,2,48,0,30,5,30,15,15,5,,,,,,,20,20,25,20,5,10,0,5,4,3,3,2,2,4
34,0,2,49,1,30,5,30,15,15,5,,,,,,,20,20,25,20,5,10,1,7,8,8,7,8,6,7
34,0,2,50,0,30,5,30,15,15,5,,,,,,,20,20,25,20,5,10,0,4,4,6,6,7,4,5
34,0,2,51,0,30,5,30,15,15,5,,,,,,,20,20,25,20,5,10,0,3,3,4,2,2,2,3
34,0,2,52,0,30,5,30,15,15,5,,,,,,,20,20,25,20,5,10,0,4,4,5,4,5,3,4
34,0,2,53,0,30,5,30,15,15,5,,,,,,,20,20,25,20,5,10,0,5,4,6,3,7,3,5
34,0,2,54,0,30,5,30,15,15,5,,,,,,,20,20,25,20,5,10,0,4,6,6,5,7,3,5
34,0,2,55,0,30,5,30,15,15,5,,,,,,,20,20,25,20,5,10,0,4,4,5,6,6,5,5
35,0,2,40,0,20,23,23,22,7,5,,,,,,,40,10,15,15,10,10,1,6,8,9,7,7,8,7
35,0,2,41,0,20,23,23,22,7,5,,,,,,,40,10,15,15,10,10,0,5,9,8,6,7,6,6
35,0,2,42,0,20,23,23,22,7,5,,,,,,,40,10,15,15,10,10,0,6,8,9,8,7,9,8
35,0,2,43,0,20,23,23,22,7,5,,,,,,,40,10,15,15,10,10,0,6,8,8,8,7,7,8
35,0,2,44,0,20,23,23,22,7,5,,,,,,,40,10,15,15,10,10,0,5,8,7,7,7,5,6
35,0,2,45,1,20,23,23,22,7,5,,,,,,,40,10,15,15,10,10,1,7,8,9,7,8,9,8
35,0,2,46,1,20,23,23,22,7,5,,,,,,,40,10,15,15,10,10,1,8,8,9,9,8,10,8
35,0,2,47,0,20,23,23,22,7,5,,,,,,,40,10,15,15,10,10,0,5,6,8,8,7,8,6
35,0,2,48,0,20,23,23,22,7,5,,,,,,,40,10,15,15,10,10,1,8,8,7,8,7,6,7
35,0,2,49,1,20,23,23,22,7,5,,,,,,,40,10,15,15,10,10,1,7,9,9,9,9,10,8
35,0,2,50,1,20,23,23,22,7,5,,,,,,,40,10,15,15,10,10,1,6,8,8,10,8,9,8
35,0,2,51,0,20,23,23,22,7,5,,,,,,,40,10,15,15,10,10,1,8,8,6,6,7,6,7
35,0,2,52,0,20,23,23,22,7,5,,,,,,,40,10,15,15,10,10,0,6,7,10,7,7,9,7
35,0,2,53,1,20,23,23,22,7,5,,,,,,,40,10,15,15,10,10,1,8,8,8,8,8,6,8
35,0,2,54,0,20,23,23,22,7,5,,,,,,,40,10,15,15,10,10,0,6,8,8,6,7,9,7
35,0,2,55,0,20,23,23,22,7,5,,,,,,,40,10,15,15,10,10,0,6,8,8,8,8,6,8
36,0,2,40,0,20,25,20,15,15,5,,,,,,,40,5,10,30,5,10,0,2,5,2,3,1,3,2
36,0,2,41,0,20,25,20,15,15,5,,,,,,,40,5,10,30,5,10,0,1,2,2,1,8,2,2
36,0,2,42,0,20,25,20,15,15,5,,,,,,,40,5,10,30,5,10,0,2,2,4,1,5,1,2
36,0,2,43,0,20,25,20,15,15,5,,,,,,,40,5,10,30,5,10,0,1,1,1,1,1,1,1
36,0,2,44,0,20,25,20,15,15,5,,,,,,,40,5,10,30,5,10,0,1,1,1,1,1,1,1
36,0,2,45,0,20,25,20,15,15,5,,,,,,,40,5,10,30,5,10,0,2,2,5,2,8,4,3
36,0,2,46,0,20,25,20,15,15,5,,,,,,,40,5,10,30,5,10,0,2,5,4,3,4,2,3
36,0,2,47,0,20,25,20,15,15,5,,,,,,,40,5,10,30,5,10,0,1,3,5,1,2,1,1
36,0,2,48,0,20,25,20,15,15,5,,,,,,,40,5,10,30,5,10,0,3,1,2,2,2,3,2
36,0,2,49,1,20,25,20,15,15,5,,,,,,,40,5,10,30,5,10,1,4,5,8,8,10,8,8
36,0,2,50,0,20,25,20,15,15,5,,,,,,,40,5,10,30,5,10,0,5,4,8,5,8,3,5
36,0,2,51,1,20,25,20,15,15,5,,,,,,,40,5,10,30,5,10,1,5,2,6,2,5,4,5
36,0,2,52,0,20,25,20,15,15,5,,,,,,,40,5,10,30,5,10,0,1,5,5,2,5,2,3
36,0,2,53,0,20,25,20,15,15,5,,,,,,,40,5,10,30,5,10,1,9,8,8,5,6,7,7
36,0,2,54,0,20,25,20,15,15,5,,,,,,,40,5,10,30,5,10,0,3,4,6,4,5,2,4
36,0,2,55,0,20,25,20,15,15,5,,,,,,,40,5,10,30,5,10,0,5,6,8,6,8,4,5
37,0,2,40,0,10,10,30,25,10,15,,,,,,,30,10,15,20,10,15,0,2,4,5,4,4,3,3
37,0,2,41,0,10,10,30,25,10,15,,,,,,,30,10,15,20,10,15,0,2,5,6,3,4,3,3
37,0,2,42,0,10,10,30,25,10,15,,,,,,,30,10,15,20,10,15,1,4,4,6,7,5,4,4
37,0,2,43,0,10,10,30,25,10,15,,,,,,,30,10,15,20,10,15,0,4,7,8,2,6,2,3
37,0,2,44,1,10,10,30,25,10,15,,,,,,,30,10,15,20,10,15,1,7,6,8,6,9,6,7
37,0,2,45,0,10,10,30,25,10,15,,,,,,,30,10,15,20,10,15,0,6,4,7,4,5,2,4
37,0,2,46,0,10,10,30,25,10,15,,,,,,,30,10,15,20,10,15,1,8,5,9,7,6,5,6
37,0,2,47,0,10,10,30,25,10,15,,,,,,,30,10,15,20,10,15,0,3,5,7,6,6,6,5
37,0,2,48,0,10,10,30,25,10,15,,,,,,,30,10,15,20,10,15,1,8,5,6,9,4,6,7
37,0,2,49,0,10,10,30,25,10,15,,,,,,,30,10,15,20,10,15,0,6,5,5,4,4,4,3
37,0,2,50,0,10,10,30,25,10,15,,,,,,,30,10,15,20,10,15,1,6,3,6,8,4,4,5
37,0,2,51,0,10,10,30,25,10,15,,,,,,,30,10,15,20,10,15,1,7,4,7,7,6,8,6
37,0,2,52,1,10,10,30,25,10,15,,,,,,,30,10,15,20,10,15,1,2,6,6,6,4,5,5
37,0,2,53,0,10,10,30,25,10,15,,,,,,,30,10,15,20,10,15,1,7,7,7,4,7,4,6
37,0,2,54,0,10,10,30,25,10,15,,,,,,,30,10,15,20,10,15,0,4,3,4,2,3,3,3
37,0,2,55,0,10,10,30,25,10,15,,,,,,,30,10,15,20,10,15,1,5,7,6,7,4,5,4
38,0,2,40,0,50,10,20,10,10,0,,,,,,,70,5,5,15,0,5,0,2,8,10,3,10,3,5
38,0,2,41,0,50,10,20,10,10,0,,,,,,,70,5,5,15,0,5,0,1,1,10,1,10,1,1
38,0,2,42,0,50,10,20,10,10,0,,,,,,,70,5,5,15,0,5,0,8,8,10,7,7,7,8
38,0,2,43,0,50,10,20,10,10,0,,,,,,,70,5,5,15,0,5,0,3,7,10,4,8,2,5
38,0,2,44,0,50,10,20,10,10,0,,,,,,,70,5,5,15,0,5,0,5,10,7,4,5,7,5
38,0,2,45,0,50,10,20,10,10,0,,,,,,,70,5,5,15,0,5,0,6,6,8,3,8,3,4
38,0,2,46,0,50,10,20,10,10,0,,,,,,,70,5,5,15,0,5,0,10,6,6,9,5,3,6
38,0,2,47,0,50,10,20,10,10,0,,,,,,,70,5,5,15,0,5,0,7,9,7,7,4,3,8
38,0,2,48,0,50,10,20,10,10,0,,,,,,,70,5,5,15,0,5,1,8,6,5,8,5,3,8
38,0,2,49,1,50,10,20,10,10,0,,,,,,,70,5,5,15,0,5,1,9,9,9,8,5,3,7
38,0,2,50,1,50,10,20,10,10,0,,,,,,,70,5,5,15,0,5,1,8,8,8,9,9,7,7
38,0,2,51,0,50,10,20,10,10,0,,,,,,,70,5,5,15,0,5,0,8,7,9,8,8,3,7
38,0,2,52,0,50,10,20,10,10,0,,,,,,,70,5,5,15,0,5,0,2,9,9,3,8,3,6
38,0,2,53,0,50,10,20,10,10,0,,,,,,,70,5,5,15,0,5,0,3,9,9,3,9,5,2
38,0,2,54,0,50,10,20,10,10,0,,,,,,,70,5,5,15,0,5,0,3,9,9,5,9,5,5
38,0,2,55,1,50,10,20,10,10,0,,,,,,,70,5,5,15,0,5,1,8,8,8,8,9,8,9
39,0,2,40,0,20,20,20,15,15,10,,,,,,,55,5,10,15,5,10,1,6,7,9,9,9,8,7
39,0,2,41,0,20,20,20,15,15,10,,,,,,,55,5,10,15,5,10,0,3,10,9,6,8,,5
39,0,2,42,0,20,20,20,15,15,10,,,,,,,55,5,10,15,5,10,1,5,5,9,7,9,,6.5
39,0,2,43,0,20,20,20,15,15,10,,,,,,,55,5,10,15,5,10,1,7,9,8,7,6,5,8
39,0,2,44,0,20,20,20,15,15,10,,,,,,,55,5,10,15,5,10,0,4,7,7,4,5,1,2
39,0,2,45,0,20,20,20,15,15,10,,,,,,,55,5,10,15,5,10,0,4,5,7,1,5,1,5
39,0,2,46,0,20,20,20,15,15,10,,,,,,,55,5,10,15,5,10,0,8,6,9,9,6,,5
39,0,2,47,1,20,20,20,15,15,10,,,,,,,55,5,10,15,5,10,1,5,5,8,8,5,7,7
39,0,2,48,0,20,20,20,15,15,10,,,,,,,55,5,10,15,5,10,1,8,5,6,7,5,5,7
39,0,2,49,0,20,20,20,15,15,10,,,,,,,55,5,10,15,5,10,0,5,7,7,7,9,,6
39,0,2,50,0,20,20,20,15,15,10,,,,,,,55,5,10,15,5,10,1,5,6,8,10,8,,7
39,0,2,51,0,20,20,20,15,15,10,,,,,,,55,5,10,15,5,10,0,3,1,8,1,9,,1
39,0,2,52,0,20,20,20,15,15,10,,,,,,,55,5,10,15,5,10,1,3,9,9,6,9,,6
39,0,2,53,0,20,20,20,15,15,10,,,,,,,55,5,10,15,5,10,1,8,7,9,5,5,,7
39,0,2,54,0,20,20,20,15,15,10,,,,,,,55,5,10,15,5,10,0,4,8,8,5,6,,5
39,0,2,55,0,20,20,20,15,15,10,,,,,,,55,5,10,15,5,10,0,6,7,8,10,7,,7
40,1,2,21,0,25,20,25,20,10,0,,,,,,,40,0,30,20,10,0,0,3,10,10,6,4,7,4
